Job ID,Job Title,Company Name,Job Tags,Location,Job Type,Date Posted,Job URL,Category,Scraped Date
1093878,Senior Staff DevOps Engineer,Manifest,"design, security, technical, support, software, growth, ui, devops, cloud, api, senior, engineer, engineering, backend, digital nomad",Remote,Full-time,2025-08-20T16:00:08+00:00,https://remoteOK.com/remote-jobs/remote-senior-staff-devops-engineer-manifest-1093878,remote-backend-jobs,2026-01-03 11:46:38
1093850,Territory Manager,Brooks Running,"manager, support, growth, travel, c, microsoft, management, lead, marketing, sales, health, backend","US, Remote",Full-time,2025-08-19T00:00:18+00:00,https://remoteOK.com/remote-jobs/remote-territory-manager-brooks-running-1093850,remote-backend-jobs,2026-01-03 11:46:38
1093846,Senior Full Stack Engineer,Snowplow Analytics,"design, react, system, security, python, full-stack, technical, support, code, web, scrum, scala, typescript, api, leader, senior, stats, golang, health, engineer, backend, digital nomad",Poland,Full-time,2025-08-18T16:00:15+00:00,https://remoteOK.com/remote-jobs/remote-senior-full-stack-engineer-snowplow-analytics-1093846,remote-backend-jobs,2026-01-03 11:46:38
1093838,Senior Cloud Services Software Engineer,2100 NVIDIA USA,"software, training, docker, technical, code, cloud, leader, senior, engineer, backend","US, CA, Santa Clara",Full-time,2025-08-17T16:00:03+00:00,https://remoteOK.com/remote-jobs/remote-senior-cloud-services-software-engineer-2100-nvidia-usa-1093838,remote-backend-jobs,2026-01-03 11:46:38
1093833,Blockchain Developer,Coin Market Cap Ltd,"developer, design, system, front-end, back-end, technical, software, backend, digital nomad",Hong Kong,Full-time,2025-08-16T23:00:02+00:00,https://remoteOK.com/remote-jobs/remote-blockchain-developer-coin-market-cap-ltd-1093833,remote-backend-jobs,2026-01-03 11:46:38
1093828,Senior Staff Ruby on Rails Engineer,Housecall Pro,"dev, ruby, backend",,Full-time,2025-08-15T21:43:41+00:00,https://remoteOK.com/remote-jobs/remote-senior-staff-ruby-on-rails-engineer-housecall-pro-1093828,remote-backend-jobs,2026-01-03 11:46:38
1093802,FullStack Engineer,NTD software,"dev, design, react, frontend, technical, support, developer, software, code, web, devops, javascript, cloud, css, mobile, engineer, backend, fullstack, digital nomad",Latin America,Full-time,2025-08-12T22:00:02+00:00,https://remoteOK.com/remote-jobs/remote-fullstack-engineer-ntd-software-1093802,remote-backend-jobs,2026-01-03 11:46:38
1093794,Backend Software Engineer Client Group,Virta Health,"software, frontend, security, training, full-stack, technical, support, code, cloud, operational, golang, medical, health, engineer, engineering, backend",,Full-time,2025-08-10T19:00:05+00:00,https://remoteOK.com/remote-jobs/remote-backend-software-engineer-client-group-virta-health-1093794,remote-backend-jobs,2026-01-03 11:46:38
1093793,Senior Backend Engineer,Deblock,"golang, crypto, fintech, banking, senior, engineer, backend",,Full-time,2025-08-10T18:15:02+00:00,https://remoteOK.com/remote-jobs/remote-senior-backend-engineer-deblock-1093793,remote-backend-jobs,2026-01-03 11:46:38
1093777,Backend Software Engineer,Prophet Security,"golang, infosec, software, security, engineer, backend",,Full-time,2025-08-07T18:15:03+00:00,https://remoteOK.com/remote-jobs/remote-backend-software-engineer-prophet-security-1093777,remote-backend-jobs,2026-01-03 11:46:38
1129390,Staff Software Engineer Money,Galileo Financial Technologies,"software, finance, financial, banking, excel, analytics, engineer, engineering",New York City,Full-time,2026-01-01T22:00:55+00:00,https://remoteOK.com/remote-jobs/remote-staff-software-engineer-money-galileo-financial-technologies-1129390,remote-engineer-jobs,2026-01-03 11:46:43
1129389,Senior Cloud Engineer,ClickHouse,"security, architect, c, cloud, senior, engineer",United States,Full-time,2026-01-01T22:00:37+00:00,https://remoteOK.com/remote-jobs/remote-senior-cloud-engineer-clickhouse-1129389,remote-engineer-jobs,2026-01-03 11:46:43
1129383,Staff Software Engineer Simulation,Muon Space,"software, design, system, web, cloud, api, operations, engineer, engineering, digital nomad",San Jose,Full-time,2025-12-31T08:00:18+00:00,https://remoteOK.com/remote-jobs/remote-staff-software-engineer-simulation-muon-space-1129383,remote-engineer-jobs,2026-01-03 11:46:43
1129382,Software Engineer Networking Software and Services,xAI,"software, support, travel, reliability, engineer, engineering",Remote,Full-time,2025-12-30T15:00:10+00:00,https://remoteOK.com/remote-jobs/remote-software-engineer-networking-software-and-services-xai-1129382,remote-engineer-jobs,2026-01-03 11:46:43
1129371,Senior Engineering Manager Infrastructure,MZLA Technologies Corporation,"manager, senior, engineering",Remote Canada,Full-time,2025-12-29T20:00:42+00:00,https://remoteOK.com/remote-jobs/remote-senior-engineering-manager-infrastructure-mzla-technologies-corporation-1129371,remote-engineer-jobs,2026-01-03 11:46:43
1129369,Senior Infrastructure Engineer,Paradigm Health,"security, devops, cloud, senior, medical, healthcare, engineer, engineering",Remote - United States,Full-time,2025-12-29T18:00:31+00:00,https://remoteOK.com/remote-jobs/remote-senior-infrastructure-engineer-paradigm-health-1129369,remote-engineer-jobs,2026-01-03 11:46:43
1129366,Product Designer,Ahrefs,"design, designer, technical, software, manager, lead, senior, marketing, sales, engineering, recruitment, digital nomad",Remote,Full-time,2025-12-29T16:01:02+00:00,https://remoteOK.com/remote-jobs/remote-product-designer-ahrefs-1129366,remote-engineer-jobs,2026-01-03 11:46:43
1129364,Full Stack Developer,MicroVentures,"developer, laravel, senior, engineering, digital nomad",Texas,Full-time,2025-12-29T16:00:41+00:00,https://remoteOK.com/remote-jobs/remote-full-stack-developer-microventures-1129364,remote-engineer-jobs,2026-01-03 11:46:43
1129363,Sales Development Manager,Dune,"manager, saas, crypto, technical, travel, scheme, strategy, lead, analytics, sales, go, health, engineering, part-time",London,Full-time,2025-12-29T16:00:27+00:00,https://remoteOK.com/remote-jobs/remote-sales-development-manager-dune-1129363,remote-engineer-jobs,2026-01-03 11:46:43
1129359,Commercial Sales Engineer Central,Chainguard,"security, technical, support, serverless, cloud, sales, engineer",United States,Full-time,2025-12-29T12:00:34+00:00,https://remoteOK.com/remote-jobs/remote-commercial-sales-engineer-central-chainguard-1129359,remote-engineer-jobs,2026-01-03 11:46:43
1129354,DevOps Software Engineer Energy Storage,Redwood Materials,"software, growth, web, devops, operations, engineer",San Francisco,Full-time,2025-12-27T20:00:16+00:00,https://remoteOK.com/remote-jobs/remote-devops-software-engineer-energy-storage-redwood-materials-1129354,remote-engineer-jobs,2026-01-03 11:46:43
1129350,Internal Controls &amp; Policy Adherence Testing Analyst,CloudWalk,"testing, analyst, design, technical, support, test, financial, operations, operational, engineering, digital nomad",United States,Full-time,2025-12-27T00:01:36+00:00,https://remoteOK.com/remote-jobs/remote-internal-controls-amp-policy-adherence-testing-analyst-cloudwalk-1129350,remote-engineer-jobs,2026-01-03 11:46:43
1129349,Frontend Product Engineer,Mento,"frontend, design, growth, engineer, engineering, digital nomad",Remote,Full-time,2025-12-27T00:01:28+00:00,https://remoteOK.com/remote-jobs/remote-frontend-product-engineer-mento-1129349,remote-engineer-jobs,2026-01-03 11:46:43
1129344,Cloud Full Stack Python Software Engineer US,"Railroad19, Inc","python, software, react, technical, code, serverless, cloud, nosql, angular, health, engineer, engineering, full-time",U.S. Remote,Full-time,2025-12-27T00:00:20+00:00,https://remoteOK.com/remote-jobs/remote-cloud-full-stack-python-software-engineer-us-railroad19-inc-1129344,remote-engineer-jobs,2026-01-03 11:46:43
1129337,Product Security Engineer DeFi,FalconX,"defi, security, design, crypto, cryptocurrency, support, code, financial, finance, management, engineer, engineering, digital nomad",New York City,Full-time,2025-12-25T14:00:16+00:00,https://remoteOK.com/remote-jobs/remote-product-security-engineer-defi-falconx-1129337,remote-engineer-jobs,2026-01-03 11:46:43
1129335,Site Reliability Engineer,Wormhole Foundation,"security, support, operational, reliability, engineer",Remote,Full-time,2025-12-24T19:00:25+00:00,https://remoteOK.com/remote-jobs/remote-site-reliability-engineer-wormhole-foundation-1129335,remote-engineer-jobs,2026-01-03 11:46:43
1129332,Senior Data Engineer,Nansen.ai,"crypto, software, senior, operational, analytics, engineer, engineering","Remote EMEA, Remote Asia",Full-time,2025-12-24T09:00:49+00:00,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-nansen-ai-1129332,remote-engineer-jobs,2026-01-03 11:46:43
1129330,Senior Full Stack Engineer,Teleport,"design, security, recruiter, support, code, voice, education, investment, typescript, senior, go, health, engineer, engineering, digital nomad",United States,Full-time,2025-12-24T08:00:04+00:00,https://remoteOK.com/remote-jobs/remote-senior-full-stack-engineer-teleport-1129330,remote-engineer-jobs,2026-01-03 11:46:43
1129325,Senior Analytics Engineer,Alpaca,"crypto, technical, support, financial, investment, finance, c, api, senior, operations, operational, marketing, analytics, engineer, executive",Remote - North America,Full-time,2025-12-23T14:00:31+00:00,https://remoteOK.com/remote-jobs/remote-senior-analytics-engineer-alpaca-1129325,remote-engineer-jobs,2026-01-03 11:46:43
1129323,BIM Modeler,Sanctuary,"design, system, 3d, consultant, consulting, technical, support, test, management, lead, engineering, digital nomad",New Delhi,Full-time,2025-12-23T08:00:17+00:00,https://remoteOK.com/remote-jobs/remote-bim-modeler-sanctuary-1129323,remote-engineer-jobs,2026-01-03 11:46:43
1129309,Software Engineer Infrastructure,xAI,"software, engineer, engineering",Palo Alto,Full-time,2025-12-22T22:00:12+00:00,https://remoteOK.com/remote-jobs/remote-software-engineer-infrastructure-xai-1129309,remote-engineer-jobs,2026-01-03 11:46:43
1129308,Senior Data Engineer,HugeInc,"support, senior, engineer, engineering",United States,Full-time,2025-12-22T19:00:11+00:00,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-hugeinc-1129308,remote-engineer-jobs,2026-01-03 11:46:43
1129307,Performance Application Engineer Intelligent Factory,Intrinsic,"system, technical, software, testing, test, c++, robotics, strategy, lead, reliability, engineer",Mountain View,Full-time,2025-12-22T18:00:36+00:00,https://remoteOK.com/remote-jobs/remote-performance-application-engineer-intelligent-factory-intrinsic-1129307,remote-engineer-jobs,2026-01-03 11:46:43
1129304,AI Engineer,Magna Legal Services,"support, legal, engineer",Remote,Full-time,2025-12-22T16:00:23+00:00,https://remoteOK.com/remote-jobs/remote-ai-engineer-magna-legal-services-1129304,remote-engineer-jobs,2026-01-03 11:46:43
1129302,Data Engineer,Sayari,"python, software, code, financial, investment, scala, engineer, engineering",Remote - US,Full-time,2025-12-22T00:00:40+00:00,https://remoteOK.com/remote-jobs/remote-data-engineer-sayari-1129302,remote-engineer-jobs,2026-01-03 11:46:43
1129300,Senior GenAI Technical Lead Partner Platforms,2100 NVIDIA USA,"design, technical, support, software, growth, cloud, leader, strategy, lead, senior, engineering, digital nomad","US, CA, Santa Clara",Full-time,2025-12-21T16:00:02+00:00,https://remoteOK.com/remote-jobs/remote-senior-genai-technical-lead-partner-platforms-2100-nvidia-usa-1129300,remote-engineer-jobs,2026-01-03 11:46:43
1129296,Senior DevOps Engineer,Little Thinking Minds,"security, students, architect, technical, support, devops, cloud, lead, senior, junior, operational, engineer",Amman,Full-time,2025-12-20T08:00:40+00:00,https://remoteOK.com/remote-jobs/remote-senior-devops-engineer-little-thinking-minds-1129296,remote-engineer-jobs,2026-01-03 11:46:43
1129294,Senior Research Engineer OLMo,The Allen Institute for Artificial Intelligence,"senior, excel, engineer, engineering","Seattle, WA",Full-time,2025-12-20T03:00:15+00:00,https://remoteOK.com/remote-jobs/remote-senior-research-engineer-olmo-the-allen-institute-for-artificial-intelligence-1129294,remote-engineer-jobs,2026-01-03 11:46:43
1129290,Full Stack Software Engineer III Angular Java,MeridianLink,"software, design, front-end, back-end, full-stack, technical, support, testing, ui, code, web, devops, java, angular, lead, senior, junior, engineer, digital nomad",,Full-time,2025-12-19T16:00:18+00:00,https://remoteOK.com/remote-jobs/remote-full-stack-software-engineer-iii-angular-java-meridianlink-1129290,remote-engineer-jobs,2026-01-03 11:46:43
1129287,Software Engineer,Field Nation,"software, saas, react, docker, technical, support, growth, web, php, html, git, mysql, node.js, mobile, engineer, engineering, linux",Dhaka,Full-time,2025-12-19T08:00:46+00:00,https://remoteOK.com/remote-jobs/remote-software-engineer-field-nation-1129287,remote-engineer-jobs,2026-01-03 11:46:43
1129285,Platform Security Engineer,Braze,"security, growth, engineer, engineering",Bucharest,Full-time,2025-12-19T08:00:12+00:00,https://remoteOK.com/remote-jobs/remote-platform-security-engineer-braze-1129285,remote-engineer-jobs,2026-01-03 11:46:43
1129282,Software Engineer Integrations,Deposco,"software, design, saas, amazon, front-end, back-end, ui, web, java, mysql, api, management, health, engineer, engineering, apache, e-commerce, digital nomad",Alpharetta,Full-time,2025-12-18T16:00:24+00:00,https://remoteOK.com/remote-jobs/remote-software-engineer-integrations-deposco-1129282,remote-engineer-jobs,2026-01-03 11:46:43
1129278,The SafetyWing Digital Nomad Residency,SafetyWing,"engineer, senior, technical, design, sales, marketing, testing, finance, saas, consulting, other",,Full-time,2025-12-18T09:45:25+00:00,https://remoteOK.com/remote-jobs/remote-the-safetywing-digital-nomad-residency-safetywing-1129278,remote-engineer-jobs,2026-01-03 11:46:43
1129273,Product Owner Payments,Flex,"design, saas, security, support, growth, financial, finance, fintech, banking, mobile, management, operations, operational, analytics, legal, engineering, digital nomad",Remote / USA,Full-time,2025-12-18T08:00:17+00:00,https://remoteOK.com/remote-jobs/remote-product-owner-payments-flex-1129273,remote-engineer-jobs,2026-01-03 11:46:43
